ALO Lidar Data on 20190630

UT (hour) for each column
  19.0000   19.1000   19.2000   19.3000   19.4000   19.5000   19.6000   19.7000   19.8000   19.9000   20.0000   20.1000   20.2000   20.3000   20.4000   20.5000   20.6000   20.7000   20.8000   20.9000   21.0000   21.1000   21.2000   21.3000   21.4000   21.5000   21.6000   21.7000   21.8000   21.9000   22.0000   22.1000   22.2000   22.3000   22.4000   22.5000   22.6000   22.7000   22.8000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  4.5222e+03   4.5916e+03   4.6933e+03   4.6521e+03  -9.9900e+02   5.7163e+03   5.8668e+03   5.7303e+03   5.5314e+03   5.4754e+03   5.8808e+03   5.8700e+03   5.9329e+03   6.0270e+03   5.8790e+03   5.5382e+03   5.2840e+03   5.6321e+03   5.8886e+03   5.4607e+03   5.2133e+03   5.1889e+03   5.3267e+03   5.1744e+03   4.8684e+03   4.8716e+03   4.9397e+03   4.7621e+03   4.5911e+03   4.4344e+03   4.4863e+03   4.3877e+03   4.1946e+03   4.2147e+03   4.2496e+03   4.1668e+03   4.0422e+03   3.9462e+03   3.8049e+03 
  4.6877e+03   4.9040e+03   5.2059e+03   5.2025e+03  -9.9900e+02   6.9734e+03   6.8766e+03   6.6079e+03   6.4779e+03   6.4428e+03   6.7030e+03   6.6626e+03   6.6937e+03   6.5107e+03   6.2869e+03   5.9264e+03   6.0005e+03   6.5125e+03   6.2324e+03   5.5030e+03   5.2985e+03   5.4702e+03   5.5522e+03   5.3932e+03   5.2006e+03   5.2539e+03   5.2110e+03   4.8877e+03   4.5330e+03   4.5998e+03   4.5815e+03   4.2418e+03   4.0877e+03   4.0209e+03   3.9634e+03   3.8918e+03   3.8681e+03   3.7852e+03   3.7190e+03 
  4.7614e+03   5.6189e+03   6.3651e+03   6.3224e+03  -9.9900e+02   7.5334e+03   7.4892e+03   7.3209e+03   7.3107e+03   7.2991e+03   7.3369e+03   7.2787e+03   7.2983e+03   7.0509e+03   6.7807e+03   6.5027e+03   6.7515e+03   7.2083e+03   6.8254e+03   6.1250e+03   5.7774e+03   5.8536e+03   5.9200e+03   5.6179e+03   5.3803e+03   5.5473e+03   5.3635e+03   4.8620e+03   4.8172e+03   5.6238e+03   5.5186e+03   4.7121e+03   4.4650e+03   4.1773e+03   3.9185e+03   3.7670e+03   3.6337e+03   3.5638e+03   3.5492e+03 
  5.5346e+03   6.7161e+03   7.4439e+03   7.2245e+03  -9.9900e+02   7.9546e+03   7.8627e+03   7.7819e+03   7.8349e+03   7.9094e+03   7.7665e+03   7.7565e+03   7.7296e+03   7.5030e+03   7.3321e+03   7.2209e+03   7.4850e+03   7.7397e+03   7.4039e+03   6.9132e+03   6.5251e+03   6.4046e+03   6.3576e+03   5.8534e+03   5.5086e+03   5.8084e+03   5.7288e+03   5.4000e+03   5.8204e+03   6.8283e+03   6.5286e+03   5.5347e+03   5.0713e+03   4.6696e+03   4.4068e+03   4.1523e+03   3.5973e+03   3.3481e+03   3.3165e+03 
  6.7863e+03   7.4845e+03   7.7669e+03   7.5568e+03  -9.9900e+02   8.0616e+03   8.0376e+03   7.9903e+03   7.9952e+03   8.0301e+03   8.0465e+03   8.0330e+03   7.9841e+03   7.7684e+03   7.6886e+03   7.6579e+03   8.0236e+03   8.0097e+03   7.6392e+03   7.3339e+03   6.9889e+03   6.9343e+03   6.7420e+03   6.0617e+03   5.6638e+03   6.1533e+03   6.2957e+03   6.2530e+03   6.7425e+03   7.4249e+03   7.1217e+03   6.2960e+03   5.6853e+03   5.2095e+03   5.0912e+03   4.9228e+03   3.9963e+03   3.4125e+03   3.3425e+03 
  7.3799e+03   7.6413e+03   7.7091e+03   7.5673e+03  -9.9900e+02   8.1209e+03   8.1843e+03   8.1277e+03   8.0917e+03   8.0735e+03   8.1677e+03   8.1472e+03   8.1103e+03   7.8969e+03   7.9048e+03   7.8502e+03   8.0384e+03   7.9903e+03   7.6868e+03   7.4266e+03   7.1307e+03   7.1102e+03   7.0153e+03   6.4357e+03   6.1208e+03   6.5579e+03   6.6958e+03   6.7776e+03   7.0956e+03   7.4632e+03   7.3666e+03   6.7439e+03   6.1435e+03   5.6528e+03   5.5318e+03   5.4516e+03   4.6878e+03   3.9250e+03   3.6032e+03 
  7.4146e+03   7.6421e+03   7.8175e+03   7.6145e+03  -9.9900e+02   8.1822e+03   8.1196e+03   8.0896e+03   8.1427e+03   8.2112e+03   8.2647e+03   8.1849e+03   8.0663e+03   7.8510e+03   7.9074e+03   7.8646e+03   7.9175e+03   7.9181e+03   7.5612e+03   7.2472e+03   7.0109e+03   6.9503e+03   7.0703e+03   6.7628e+03   6.5574e+03   6.7802e+03   6.8242e+03   6.8608e+03   7.1076e+03   7.3505e+03   7.4438e+03   6.9223e+03   6.3872e+03   6.0359e+03   5.7494e+03   5.7109e+03   5.2398e+03   4.5742e+03   4.0492e+03 
  7.5014e+03   7.8978e+03   8.0481e+03   7.7941e+03  -9.9900e+02   7.6613e+03   7.7479e+03   7.7917e+03   8.0109e+03   8.2454e+03   8.3719e+03   8.2598e+03   8.1001e+03   7.7020e+03   7.7353e+03   7.7419e+03   7.8741e+03   7.8600e+03   7.4989e+03   7.1713e+03   6.8744e+03   6.7928e+03   6.9471e+03   6.7406e+03   6.6170e+03   6.7530e+03   6.7606e+03   6.7429e+03   6.9869e+03   7.3690e+03   7.4714e+03   7.0190e+03   6.5472e+03   6.3108e+03   6.0248e+03   5.9365e+03   5.5430e+03   4.9908e+03   4.5839e+03 
  7.7282e+03   7.9667e+03   7.9517e+03   7.7802e+03  -9.9900e+02   6.7168e+03   7.0331e+03   7.0096e+03   7.4256e+03   7.8498e+03   8.0000e+03   7.9447e+03   7.9109e+03   7.4818e+03   7.3998e+03   7.4152e+03   7.5915e+03   7.6835e+03   7.4877e+03   7.2280e+03   6.8369e+03   6.7645e+03   6.9326e+03   6.5878e+03   6.4631e+03   6.6898e+03   6.7085e+03   6.7118e+03   6.9098e+03   7.3372e+03   7.4128e+03   7.0653e+03   6.6599e+03   6.4544e+03   6.2663e+03   6.0551e+03   5.7023e+03   5.2331e+03   4.9698e+03 
  7.5058e+03   7.3749e+03   7.2089e+03   7.1199e+03  -9.9900e+02   5.8056e+03   6.1181e+03   6.1329e+03   6.5157e+03   7.0096e+03   6.9429e+03   7.0408e+03   7.2077e+03   7.2067e+03   7.0999e+03   6.9974e+03   7.1821e+03   7.2947e+03   7.2645e+03   7.1199e+03   6.7675e+03   6.7500e+03   7.0206e+03   6.6695e+03   6.4731e+03   6.7295e+03   6.6755e+03   6.6636e+03   6.8714e+03   7.1124e+03   7.2212e+03   7.0196e+03   6.7552e+03   6.6031e+03   6.4701e+03   6.2336e+03   5.8015e+03   5.4416e+03   5.1855e+03 
  6.7945e+03   6.4875e+03   6.2854e+03   6.1260e+03  -9.9900e+02   5.1636e+03   5.3792e+03   5.4633e+03   5.8087e+03   6.1429e+03   6.0722e+03   6.1686e+03   6.4036e+03   6.7857e+03   6.8998e+03   6.7633e+03   6.8819e+03   6.9695e+03   6.9460e+03   6.7813e+03   6.5774e+03   6.5938e+03   6.7787e+03   6.6155e+03   6.5802e+03   6.7524e+03   6.5699e+03   6.5600e+03   6.7440e+03   6.8999e+03   6.9287e+03   6.8241e+03   6.6640e+03   6.5537e+03   6.4972e+03   6.3858e+03   5.9514e+03   5.6501e+03   5.5216e+03 
  5.7986e+03   5.5001e+03   5.4088e+03   5.3418e+03  -9.9900e+02   4.7690e+03   4.8691e+03   4.9317e+03   5.2024e+03   5.4121e+03   5.4396e+03   5.5096e+03   5.7741e+03   6.2353e+03   6.5654e+03   6.5910e+03   6.5603e+03   6.5278e+03   6.4942e+03   6.4057e+03   6.3734e+03   6.4018e+03   6.4775e+03   6.3790e+03   6.4076e+03   6.5302e+03   6.3577e+03   6.3234e+03   6.4245e+03   6.5108e+03   6.5041e+03   6.4717e+03   6.3699e+03   6.3027e+03   6.3270e+03   6.3262e+03   6.0577e+03   5.8329e+03   5.7788e+03 
  4.7261e+03   4.5058e+03   4.5393e+03   4.5618e+03  -9.9900e+02   4.3342e+03   4.5180e+03   4.5428e+03   4.6727e+03   4.8122e+03   4.9660e+03   4.9615e+03   5.1426e+03   5.6067e+03   5.9893e+03   6.1374e+03   6.2217e+03   6.1944e+03   6.1322e+03   6.0853e+03   6.0638e+03   6.1127e+03   6.1405e+03   6.0426e+03   5.9965e+03   6.1205e+03   6.0433e+03   6.0886e+03   6.1229e+03   5.9483e+03   5.9463e+03   5.8845e+03   5.8828e+03   5.9357e+03   5.8444e+03   5.9016e+03   5.8497e+03   5.6867e+03   5.7981e+03 
  3.7659e+03   3.6530e+03   3.7632e+03   3.8407e+03  -9.9900e+02   3.9331e+03   4.1800e+03   4.1932e+03   4.2699e+03   4.3205e+03   4.5337e+03   4.5122e+03   4.6357e+03   5.0303e+03   5.3495e+03   5.5235e+03   5.8031e+03   5.8157e+03   5.7941e+03   5.7491e+03   5.7031e+03   5.6581e+03   5.5612e+03   5.5453e+03   5.5810e+03   5.6794e+03   5.6529e+03   5.7601e+03   5.6482e+03   5.3022e+03   5.2206e+03   5.0626e+03   5.1384e+03   5.1862e+03   5.0876e+03   5.2658e+03   5.2983e+03   5.7990e+03   6.8749e+03 
  3.0842e+03   2.9976e+03   3.2134e+03   3.3732e+03  -9.9900e+02   3.8848e+03   3.9519e+03   3.9127e+03   3.9985e+03   4.0813e+03   4.1978e+03   4.1821e+03   4.3080e+03   4.4923e+03   4.7763e+03   4.9566e+03   5.2515e+03   5.3141e+03   5.3601e+03   5.3120e+03   5.2765e+03   5.1779e+03   5.1275e+03   5.1366e+03   5.1680e+03   5.2376e+03   5.1361e+03   5.1579e+03   4.9724e+03   4.6884e+03   4.5667e+03   4.4764e+03   4.5225e+03   4.7201e+03   4.6899e+03   4.8716e+03   5.4547e+03   7.4078e+03   9.5628e+03 
  2.5154e+03   2.5729e+03   2.8675e+03   2.9661e+03  -9.9900e+02   3.7239e+03   3.7529e+03   3.6583e+03   3.7578e+03   3.9014e+03   3.9817e+03   3.9868e+03   4.1049e+03   4.1268e+03   4.3249e+03   4.4551e+03   4.7136e+03   4.8365e+03   4.8667e+03   4.8286e+03   4.7509e+03   4.6670e+03   4.6423e+03   4.6741e+03   4.6553e+03   4.7061e+03   4.6264e+03   4.4964e+03   4.4010e+03   4.1983e+03   4.0695e+03   4.3344e+03   5.0511e+03   5.5990e+03   5.6135e+03   5.6421e+03   6.8204e+03   9.2765e+03   1.0233e+04 
  1.9266e+03   2.1867e+03   2.5027e+03   2.5314e+03  -9.9900e+02   3.2085e+03   3.3454e+03   3.3900e+03   3.5269e+03   3.6210e+03   3.7559e+03   3.7655e+03   3.7908e+03   3.7907e+03   3.9684e+03   4.0616e+03   4.2786e+03   4.3289e+03   4.3876e+03   4.3171e+03   4.2378e+03   4.1792e+03   4.1274e+03   4.1575e+03   4.1524e+03   4.1722e+03   4.0593e+03   3.9538e+03   4.0482e+03   3.9978e+03   4.2859e+03   5.1358e+03   5.2176e+03   5.3939e+03   5.8274e+03   6.6191e+03   8.1899e+03   8.8414e+03   7.8703e+03 
  1.4760e+03   1.7606e+03   2.0674e+03   2.0878e+03  -9.9900e+02   2.5114e+03   2.7436e+03   3.0355e+03   3.2641e+03   3.3427e+03   3.4096e+03   3.4679e+03   3.5508e+03   3.5178e+03   3.6475e+03   3.7375e+03   3.8601e+03   3.8781e+03   3.9228e+03   3.7818e+03   3.6858e+03   3.7179e+03   3.7332e+03   3.6788e+03   3.5999e+03   3.6454e+03   3.8659e+03   4.2162e+03   4.3228e+03   4.7019e+03   5.3842e+03   5.1901e+03   4.7969e+03   5.4491e+03   6.3256e+03   7.4194e+03   7.9454e+03   6.6957e+03   5.6043e+03 
  1.0998e+03   1.3351e+03   1.6557e+03   1.7207e+03  -9.9900e+02   1.9624e+03   2.1587e+03   2.5538e+03   2.8688e+03   2.9768e+03   3.0722e+03   3.0991e+03   3.2592e+03   3.3865e+03   3.3407e+03   3.3118e+03   3.4583e+03   3.4850e+03   3.4564e+03   3.3536e+03   3.1912e+03   3.2062e+03   3.2821e+03   3.2068e+03   3.1871e+03   3.6254e+03   4.5903e+03   5.2154e+03   5.1255e+03   4.9862e+03   4.9022e+03   4.6002e+03   5.3215e+03   6.1967e+03   6.5508e+03   6.8562e+03   6.3121e+03   4.9050e+03   4.3822e+03 
  8.4373e+02   1.0466e+03   1.3171e+03   1.3521e+03  -9.9900e+02   1.4525e+03   1.6818e+03   2.0450e+03   2.2236e+03   2.2471e+03   2.5043e+03   2.6431e+03   2.8269e+03   2.9970e+03   2.9207e+03   2.9126e+03   3.1110e+03   3.0856e+03   2.9258e+03   2.7984e+03   2.6596e+03   2.7270e+03   2.9152e+03   2.9623e+03   3.2417e+03   4.1954e+03   5.0836e+03   5.3047e+03   4.8652e+03   4.0457e+03   3.8533e+03   4.7850e+03   5.6183e+03   5.6511e+03   5.5943e+03   5.5543e+03   4.9106e+03   3.8083e+03   3.4480e+03 
  7.3050e+02   8.8722e+02   1.0627e+03   1.0369e+03  -9.9900e+02   1.1372e+03   1.2882e+03   1.5925e+03   1.7208e+03   1.6901e+03   1.8356e+03   1.9963e+03   2.2070e+03   2.4161e+03   2.3445e+03   2.4360e+03   2.6005e+03   2.5854e+03   2.3983e+03   2.2491e+03   2.1999e+03   2.4411e+03   2.9456e+03   3.1085e+03   3.5722e+03   4.0725e+03   4.0625e+03   3.8889e+03   3.5363e+03   3.4729e+03   4.1195e+03   4.9295e+03   4.8101e+03   4.8581e+03   5.0862e+03   4.9123e+03   3.9660e+03   3.0226e+03   2.7353e+03 
  5.8655e+02   6.9734e+02   8.3958e+02   8.3679e+02  -9.9900e+02   8.9747e+02   9.4384e+02   1.2238e+03   1.4055e+03   1.3822e+03   1.4186e+03   1.4682e+03   1.5787e+03   1.8212e+03   1.7903e+03   1.8558e+03   1.9948e+03   2.0287e+03   1.9220e+03   1.9300e+03   1.9938e+03   2.2294e+03   2.8141e+03   3.1241e+03   3.2411e+03   3.0109e+03   2.7083e+03   2.6660e+03   2.7722e+03   3.9426e+03   4.8176e+03   4.4153e+03   4.1242e+03   4.5148e+03   4.4955e+03   4.0129e+03   3.1144e+03   2.4528e+03   2.2587e+03 
  5.2223e+02   5.9082e+02   6.8244e+02   7.1318e+02  -9.9900e+02   6.1600e+02   7.2085e+02   9.0870e+02   1.0624e+03   1.0785e+03   1.0823e+03   1.1500e+03   1.2282e+03   1.3895e+03   1.4014e+03   1.4343e+03   1.5401e+03   1.6309e+03   1.6263e+03   1.8194e+03   1.9724e+03   2.0057e+03   2.2120e+03   2.4014e+03   2.2069e+03   1.9781e+03   1.9758e+03   2.2363e+03   3.0084e+03   4.3947e+03   4.4173e+03   3.7238e+03   3.8406e+03   3.8324e+03   3.3650e+03   2.9756e+03   2.5542e+03   2.0619e+03   1.9271e+03 
  4.9021e+02   5.1471e+02   5.0690e+02   5.2927e+02  -9.9900e+02   5.0357e+02   6.4268e+02   7.0571e+02   8.1544e+02   8.6679e+02   9.0554e+02   9.6764e+02   9.9986e+02   1.1225e+03   1.1688e+03   1.1706e+03   1.2658e+03   1.4455e+03   1.5345e+03   1.7083e+03   1.8338e+03   1.7362e+03   1.5663e+03   1.5950e+03   1.4692e+03   1.4512e+03   1.7071e+03   2.4121e+03   3.5280e+03   3.7143e+03   3.2517e+03   3.1376e+03   3.1156e+03   2.8104e+03   2.4515e+03   2.3480e+03   2.2308e+03   1.7797e+03   1.6559e+03 
  3.8850e+02   4.3429e+02   4.2852e+02   4.0776e+02  -9.9900e+02   5.5546e+02   6.4669e+02   6.4836e+02   6.8236e+02   6.9871e+02   7.8273e+02   7.9120e+02   8.2006e+02   9.7763e+02   1.1384e+03   1.2101e+03   1.4250e+03   1.4277e+03   1.3812e+03   1.5278e+03   1.4897e+03   1.2785e+03   1.1076e+03   1.2096e+03   1.1491e+03   1.4124e+03   1.8827e+03   2.7888e+03   3.2075e+03   2.5416e+03   2.4108e+03   2.4301e+03   2.2138e+03   2.1154e+03   2.0425e+03   1.9956e+03   1.9662e+03   1.5487e+03   1.3889e+03 
  2.9709e+02   3.3744e+02   3.8589e+02   4.1396e+02  -9.9900e+02   5.0355e+02   5.7885e+02   5.7387e+02   5.4284e+02   5.0484e+02   7.0963e+02   7.3152e+02   7.5579e+02   1.1198e+03   1.5921e+03   1.6205e+03   1.5228e+03   1.3446e+03   1.2464e+03   1.3005e+03   1.1588e+03   9.5654e+02   9.2011e+02   9.3709e+02   1.0064e+03   1.7224e+03   2.3626e+03   2.6622e+03   2.1985e+03   1.7232e+03   1.7947e+03   1.7903e+03   1.7569e+03   1.8541e+03   1.8182e+03   1.7736e+03   1.7534e+03   1.3147e+03   1.1366e+03 
